Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
"1148240","541","2012-01-13 17:51:49","neoscribe","2019-03-08 19:57:08","","","<p>Creative type. Been writing software since the late 70's before Radio Shack, Apple, and IBM developed consumer ""micro-computers"". Extensive experience in integration, web, mobile and database development projects in healthcare IT, profiling/targeting, and business intelligence. Currently a lead engineer working with Java, .Net, and xCode/iOS technologies, helping companies introduce new or refactored products to their target markets. </p>

<p>Enjoy animation, writing music, and drawing.</p>
","48","270","2","https://i.stack.imgur.com/WUVpF.png","","1171058"
"1149944","12808","2012-01-15 01:07:15","gzm0","2019-03-09 20:59:09","","Zürich, Switzerland","","640","583","85","https://i.stack.imgur.com/iC0B2.jpg?s=128&g=1","","1173302"
"1153747","9912","2012-01-17 10:57:59","Boris Stitnicky","2019-02-22 21:05:35","http://borisstitnicky.com","Czech Republic","<p>I am a biologist. And a bit of a Ruby programmer.</p>
","1934","2322","522","","","1178272"
"1166505","1403","2012-01-24 07:37:36","Ankur Loriya","2019-03-09 09:06:45","https://www.facebook.com/ankurloriya.anl","Rajkot, India","","544","470","27","https://i.stack.imgur.com/VJXQ2.jpg","","1194504"
"1168625","990","2012-01-25 06:53:53","MMeah","2019-03-09 16:47:31","http://riverstar.com","Chicago, IL","<p>Currently working for <a href=""http://riverstar.com"" rel=""nofollow"" title=""RiverStar"">RiverStar</a> as a solutions architect. </p>
","118","328","4","","","535144"
"1168661","6476","2012-01-25 07:19:27","aug","2019-03-09 22:14:50","http://augustusyuan.com","San Francisco, CA, USA","<p>Web Developer. Quote-lover. Lifelong Learner. Frontend Engineer @Evernote. Panelist on <a href=""http://frontendhappyhour.com/"" rel=""nofollow noreferrer"">Frontend Happy Hour</a>. University of Washington '14 with a BS in Informatics Human Computer Interaction.</p>

<p>I love <a href=""/questions/tagged/javascript"" class=""post-tag"" title=""show questions tagged &#39;javascript&#39;"" rel=""tag"">javascript</a> and am excited about the future of the web. I'm here because I want to learn as much as I want to contribute.</p>
","1244","1609","23","https://i.stack.imgur.com/AU4We.jpg?s=128&g=1","","1197213"
"1173588","1247","2012-01-27 13:48:00","hitesh israni","2018-11-28 17:31:49","","Surat, India","<p>I would rather write about my experience on stack overflow.</p>

<p>I find the forum very helpful.
Active users here, have been very useful in solving problems.</p>

<p>I appreciate every one's effort. </p>

<p>Thank a lot!</p>
","270","178","0","","","1203376"
"1188322","12921","2012-02-03 19:38:33","kiranvj","2019-03-10 03:13:01","http://kiranvj.com","Kochi, Kerala, India","<p>Computer engineer interested in programming, application architecture, automation and performance optimization.</p>

<p>Recently more into front end technologies like HTML5, CSS, JavaScript mobile web/ mobile native development using NodeJS, ReactJS, Redux, Angular to name a few . I have worked using D3, ReCharts, jQuery, Prototype, Dust, and in C++, ASP, PHP, MFC, VisualBasic, ActionScript, Photoshop (from v4.0), CorelDraw, Adobe Flash (from v3.0[then Macromedia]).</p>

<p>Uses PHP for personal projects for service calls with ReactJS as frontend. Once in a while uses Photoshop, CorelDraw and <del>Flash</del>.</p>

<p>Career start year - 2003, coding started way before that =]:P)</p>

<p>First computer - ZX Spectrum(early 90s), mainly used to do programming in BASIC</p>

<p>Places worked - Kochi, B'lore, Hyderabad, Phoenix (Arizona), Dallas (Texas).</p>

<p>Likes <a href=""/questions/tagged/electronics"" class=""post-tag"" title=""show questions tagged &#39;electronics&#39;"" rel=""tag"">electronics</a>, <a href=""/questions/tagged/physics"" class=""post-tag"" title=""show questions tagged &#39;physics&#39;"" rel=""tag"">physics</a>, arts, raspberry pi, circuit design, easter eggs, beaches, country side, grilling in snow and gardening =|:p)</p>

<p>-=[ Some links worth visiting ]=-</p>

<p><a href=""http://www.GetSpriteXY.com/"" rel=""nofollow noreferrer"">Find icon positions from CSS sprite sheets</a>.</p>

<p>Test your PHP scripts online using <a href=""http://sandbox.onlinephpfunctions.com/"" rel=""nofollow noreferrer"">PHPSandbox</a> and <a href=""http://phpfiddle.org/"" rel=""nofollow noreferrer"">PHPFiddle</a></p>

<p>The <a href=""http://jsbeautifier.org/"" rel=""nofollow noreferrer"">JSBeautifier</a> and <a href=""http://jsfiddle.net/"" rel=""nofollow noreferrer"">JSFiddle</a></p>
","644","929","42","","","1221815"
"1192728","16235","2012-02-06 16:22:52","hqt","2019-03-09 22:08:41","https://medium.com/@huynhquangthao","Vietnam","<p>Those who don't speak math are doomed to speak nonsense</p>
","1822","5622","53","","","1227430"
"1193304","1410","2012-02-06 21:05:30","Chris","2019-03-08 11:33:01","","Barcelona, Spain","<p>Web programmer from Arizona. I fell in love with a Spanish girl and now I live here in Barcelona. I've focused on PHP, but through my experience over the years I've developed a round set of skills in a broad range of web technologies. I enjoy my work in web development, but aside from that I love doing things like sports, hiking, reading, music, the occasional video game, and exploring Europe with my wife.</p>
","128","529","0","","","1228142"
"1198190","371","2012-02-08 20:26:11","BTRUE","2019-02-19 15:01:15","","San Francisco, CA, United States","<p>I've been doing mobile software engineering since 2010.  </p>

<p>I also do a bit of backend architecture design.</p>
","49","71","5","","","1234247"
"1204134","4043","2012-02-11 18:17:42","Alex Gittemeier","2019-02-28 05:05:01","http://alexg.xyz","Maryville, MO, United States","<p>I am a teenage programmer who has volunteered at The University of Missouri and was contracted to write and maintain Columbia's True/False Film Festival android app.</p>
","481","618","60","","","1241681"
"1217408","3173","2012-02-18 00:22:28","TheZ","2019-03-02 08:08:07","","","<p>Just sometimes want to lend a hand. Other times I need help myself.</p>
","713","241","74","","","1258456"
"1218980","10648","2012-02-19 08:39:40","Emile Bergeron","2019-03-10 05:00:08","http://www.prismalstudio.com/","Saguenay, QC, Canada","<p>Meet me at a <a href=""http://saglac.io/"" rel=""nofollow noreferrer"">Saglac IO</a> meetup.</p>

<h1><a href=""/questions/tagged/vue.js"" class=""post-tag"" title=""show questions tagged &#39;vue.js&#39;"" rel=""tag"">vue.js</a> basics</h1>

<ul>
<li><a href=""https://stackoverflow.com/a/49903566"">Using a vanilla JS module within Vue components</a></li>
<li><a href=""https://stackoverflow.com/a/49702934"">Components communication theory</a></li>
<li><a href=""https://stackoverflow.com/a/49882733"">How Vue animation works</a></li>
<li><a href=""https://stackoverflow.com/a/50262600/1218980"">How to simulate out-in mode with list transition</a></li>
</ul>

<h1>Getting started with <a href=""/questions/tagged/backbone.js"" class=""post-tag"" title=""show questions tagged &#39;backbone.js&#39;"" rel=""tag"">backbone.js</a></h1>

<ul>
<li><a href=""http://stackoverflow.com/a/41148034"">Using <code>_.template</code> function</a></li>
<li><a href=""http://stackoverflow.com/a/42894837"">Using a model's <code>attributes</code> after a fetch</a></li>
<li><a href=""http://stackoverflow.com/a/40321584"">Difference between <code>$el</code> and <code>el</code>?</a></li>
<li><a href=""http://stackoverflow.com/a/41595430"">Avoid a memory leak with Backbone</a></li>
<li><a href=""http://stackoverflow.com/a/41458012"">Save a model's <code>changedAttributes</code></a></li>
<li><a href=""http://stackoverflow.com/a/41042916"">Save changes of a collection's models</a></li>
<li><a href=""http://stackoverflow.com/a/40823148"">A collection within a model</a></li>
<li><a href=""http://stackoverflow.com/a/39442425"">Custom parameter in a collection's url</a></li>
<li><a href=""http://stackoverflow.com/a/41701463"">Set nested model attributes</a></li>
<li><a href=""http://stackoverflow.com/a/40456300"">Using WP REST API 2 with Backbone</a></li>
</ul>

<h2>Advanced <a href=""/questions/tagged/backbone.js"" class=""post-tag"" title=""show questions tagged &#39;backbone.js&#39;"" rel=""tag"">backbone.js</a> topics</h2>

<ul>
<li><a href=""https://stackoverflow.com/a/44034868"">Efficiently render a list</a></li>
<li><a href=""http://stackoverflow.com/a/40638871"">Store different model types in the same collection</a></li>
<li><a href=""http://stackoverflow.com/a/36685283"">Easiest way to reset Backbone's model to initial defaults?</a></li>
<li><a href=""http://stackoverflow.com/a/40476079"">Set model's defaults based on a collection property</a></li>
<li><a href=""http://stackoverflow.com/a/40982556"">Create a good base class with Backbone</a></li>
<li><a href=""http://stackoverflow.com/a/42372930"">Namespacing pattern with Backbone</a></li>
<li><a href=""http://stackoverflow.com/a/41091957"">Force a POST request with Backbone</a></li>
<li><a href=""http://stackoverflow.com/a/40532592"">Bubble events of nested models and collections</a></li>
</ul>

<h2><a href=""/questions/tagged/backbone.js"" class=""post-tag"" title=""show questions tagged &#39;backbone.js&#39;"" rel=""tag"">backbone.js</a> Components</h2>

<ul>
<li><a href=""https://stackoverflow.com/a/48935195"">Backbone custom confirmation modal</a></li>
<li><a href=""http://stackoverflow.com/a/41991573"">Token-based authentication (passing a token within each request headers)</a></li>
<li><a href=""http://stackoverflow.com/a/41620475"">Detect clicks outside of an element</a></li>
<li><a href=""http://stackoverflow.com/a/43647300"">TinyMCE Backbone component</a></li>
</ul>

<h1>Other good answers</h1>

<ul>
<li><a href=""https://stackoverflow.com/a/42372930"">Namespacing, Constructors/Instances, Ordering dependencies</a></li>
<li><a href=""http://stackoverflow.com/a/38596146"">How to Cache Angular scope</a></li>
<li><a href=""http://stackoverflow.com/a/29908409"">If you're going to simulate TCP with UDP, why not use TCP?</a></li>
</ul>
","2088","4284","1086","","","1260589"
"1221842","1045","2012-02-20 19:22:37","Reishin","2019-02-27 07:57:28","","Kiev, Ukraine","<h1>SOreadytohelp</h1>
","146","7","36","https://i.stack.imgur.com/LL2AL.jpg?s=128&g=1","","1264173"
"1223693","42442","2012-02-21 15:20:46","Doorknob","2019-03-10 03:08:28","https://tck.mn/","Texas, US","

<p>Programmer, elected SE moderator ♦ on <a href=""http://codegolf.stackexchange.com/users/3808"">PPCG</a>. I have orbited the Sun 18 times.</p>

<p>Email andy@tck.mn or find me in chat: <a href=""http://chat.stackexchange.com/rooms/240/"">The Nineteenth Byte</a> (for <a href=""http://codegolf.stackexchange.com"">PPCG</a>), <a href=""http://chat.stackexchange.com/rooms/14524/the-green-llama"">The Sphinx's Lair</a> (for <a href=""http://puzzling.stackexchange.com"">Puzzling</a>), <a href=""http://chat.stackexchange.com/rooms/20803/chat"">:chat!</a> (for <a href=""http://vi.stackexchange.com"">Vi and Vim</a>), and <a href=""http://chat.stackexchange.com/rooms/22119/se-chess"">SE Chess</a> (informal group in which I lose a lot).</p>

<p><a href=""http://stackexchange.com/users/1266491""><img src=""https://stackexchange.com/users/flair/1266491.png?theme=dark"" alt=""""></a><br>
:wq</p>
","9929","1342","2965","https://i.stack.imgur.com/pqRUk.png?s=128&g=1","","1266491"
"1227292","3707","2012-02-23 01:53:38","Stuart Nelson","2018-12-11 09:53:58","","Berlin, Germany","","140","585","4","","","1271046"
"1229360","436","2012-02-23 20:57:10","Greg","2019-03-08 20:31:57","","","<p>Professional Senior Front End Developer</p>

<p>JavaScript/HTML/CSS</p>
","27","67","2","","","1273647"
"1230329","1063","2012-02-24 08:52:14","Scott 混合理论","2019-03-09 07:26:12","","Beijing, China","<p>**Wall is one of the most notorious inventions in the history of Internet. Anyone working for it should be ashamed.</p>

<p>Programmer, Beijing, China </p>

<p>using:</p>

<pre><code>  C++ Python SqlServer windows 
</code></pre>

<p>my blog:<br>
<a href=""http://www.cnblogs.com/scottgu/"" rel=""nofollow noreferrer"">http://www.cnblogs.com/scottgu/</a></p>
","519","301","7","","","1274862"
"1250044","21071","2012-03-05 14:27:25","yckart","2019-03-09 14:26:37","http://yannick-albert.com","Kiel, Germany","<p>Yannick Albert, born ’91 in Kiel (Germany).</p>

<p>I am a problem-solving frontend developer, creative producer and lazy blogger.</p>

<p>Native german speaker, but better in programming languages. I use the modern way of coding, html5 and css3 are standard, taking into account the cross-browser compatibility. I always write as trivial as I can.</p>
","2394","239","22","","","1299894"
"1257504","2363","2012-03-08 16:33:07","Tony Barnes","2018-06-20 13:17:04","http://tonybarnes.me","","<p>Front end developer, techy, musician, tea drinker.</p>

<p><a href=""http://tonybarnes.me"" rel=""nofollow"">http://tonybarnes.me</a></p>

<p><a href=""https://github.com/ttbarnes"" rel=""nofollow"">https://github.com/ttbarnes</a></p>
","197","72","73","https://i.stack.imgur.com/rzsIX.jpg?s=128&g=1","","1309126"
"1257622","650","2012-03-08 17:31:47","Conor Pender","2019-03-01 16:02:36","http://none","Dublin, Ireland","<p>I graduated from Dublin City University with a B.Sc. in Computer Applications, Software Engineering. I currently work for AOL in Dublin.</p>
","97","467","61","https://i.stack.imgur.com/loTHv.jpg","","1309273"
"1269900","1940","2012-03-14 19:09:33","earl3s","2019-02-08 21:09:38","http://www.earlswigert.com","Portland OR","<p>Technical Director at Periscopic.  www.periscopic.com - Do good with data.</p>
","93","302","6","","","1324830"
"1273751","186","2012-03-16 10:13:26","Homero Barrocas S Esmeraldo","2019-03-08 19:21:10","http://www.facebook.comhomerobse","Brasil","<p>Bachelor in Computer Engineering.
PhD student in Computational Neuroscience.</p>
","37","46","1","","","1329581"
"1279409","117","2012-03-19 19:36:19","dev_row","2019-02-18 04:42:42","","Chicago, IL","","74","115","0","https://graph.facebook.com/48609004/picture?type=large","","1336858"
"1283587","2000","2012-03-21 14:04:08","Afanasii Kurakin","2019-03-08 09:00:15","https://akura.co","Shenzhen, Guangdong, China","","81","343","3","","","1342095"
"1290581","1662","2012-03-24 22:31:30","garbagecollector","2018-11-15 23:58:24","","","","148","77","9","","","1350913"
"1290849","898","2012-03-25 04:17:38","Qasim","2019-03-08 17:45:15","","Lahore, Pakistan","<p>Full-stack Engineer with 7+ years of professional experience, across a broad range of technologies and languages.</p>

<p>Highly skilled in web application development, RESTful microservices, and cross-platform mobile apps, using technology stacks including Node.js, Rails, Laravel, Asp.NET.</p>

<p>When not working, I like to hike, fly drones, ride my dual-sport bike. And travel abroad &amp; experience new cultures as often as possible.</p>
","120","130","3","https://i.stack.imgur.com/5HVgI.png?s=128&g=1","","1351315"
"1300034","7815","2012-03-29 06:46:27","Arun Killu","2019-03-09 18:47:24","http://_SELF","Bangalore, India","<h2>working with web technologies #SOreadytohelp</h2>
","900","232","26","https://i.stack.imgur.com/bEz6Z.jpg?s=128&g=1","","1363038"
"1304650","109","2012-03-31 06:18:09","Richard Chan","2018-11-26 16:58:06","","","","28","299","0","","","1368872"
"1308453","136","2012-04-02 15:52:46","Philip Rego","2019-03-08 17:14:09","","Perth Amboy, NJ","","413","650","161","","","1374097"
"1319799","8262","2012-04-08 02:00:34","Muhammad Umer","2019-03-09 23:36:47","","","<p>I know how much I know</p>
","4178","1294","52","","","1388354"
"1334007","14121","2012-04-15 01:57:10","d512","2019-03-09 22:08:14","","Austin, TX","","828","1372","32","https://i.stack.imgur.com/x29d6.png","","478433"
"1340442","569","2012-04-18 05:53:25","gnganpath","2019-02-14 10:18:39","http://webmobileapps.blogspot.in","Bangalore","<p>GANAPATHI: Software Developer.</p>

<p>An employee of Trianz Holding pvt ltd,Bangalore
I concentrate on mobility web solutions.Mainly Angular based Application. Currently working in Angular 5
I want to Knowledge transfer with Stack Over Flow.w</p>
","301","114","0","https://i.stack.imgur.com/WyluD.jpg?s=128&g=1","","1414536"
"1350209","5379","2012-04-22 23:07:31","Cole Johnson","2019-03-03 23:14:18","","Southern California","<p>Hi, I'm Cole. I'm the creator of <a href=""https://www.sourceforge.net/projects/idecryptit/"" rel=""nofollow"">iDecryptIt</a>, and the founder of <a href=""https://www.twitter.com/HexwareSoftware"" rel=""nofollow"">Hexware</a>.</p>

<p><a href=""http://stackexchange.com/users/1426955""><img src=""http://stackexchange.com/users/flair/1426955.png"" alt=""profile for Cole Johnson on Stack Exchange, a network of free, community-driven Q&amp;A sites&quot; title=&quot;profile for Cole Johnson on Stack Exchange, a network of free, community-driven Q&amp;A sites""></a></p>
","5129","5979","1942","","","1426955"
"1356098","1986","2012-04-25 11:58:21","Erenor Paz","2019-03-08 09:14:56","http://erenor.net/","Italy","<p>A programmer, a thinker, a problem-solver, a pizza-cooker, a permanent student of everything. </p>

<p>Learning means living. Living means learning.</p>

<h1>SOreadytohelp</h1>
","317","4643","2","","","1434383"
"1356107","16162","2012-04-25 12:02:57","Tschallacka","2019-03-09 19:37:51","http://thaumcraft.duckdns.org","Kleef, Duitsland","<p>/me is a programmer...</p>

<h1>SOreadytohelp</h1>
","1848","2018","508","https://i.stack.imgur.com/qXxvn.png?s=128&g=1","","1434396"
"1358676","1327","2012-04-26 12:33:48","codingsplash","2019-03-09 16:55:45","","","<p>I am a teacher and I like JavaScript a lot. I am always looking out to teach programming in simpler ways using interesting examples.</p>
","193","881","20","","","1437641"
"1358777","897","2012-04-26 13:14:36","Alwin Kesler","2019-03-07 20:12:11","","Santo Domingo, Dominican Republic","","146","269","6","","","1437763"
"1363998","737","2012-04-29 09:54:39","Zonker.in.Geneva","2019-03-09 20:28:56","","Geneva, Switzerland","<p>Just another geek trying to solve problems by playing with computers. :) I love a good challenge.</p>
","104","74","4","","","1445262"
"1368173","1379","2012-05-01 16:38:01","Szymon Toda","2015-09-02 14:14:56","","Poznań, Poland","<p><a href=""http://ah.fm/player"" rel=""nofollow"">http://ah.fm/player</a> ( ◕ ‿ ↼ )</p>
","397","430","44","https://i.stack.imgur.com/vBm5S.jpg","","1451315"
"1401341","506","2012-05-17 15:19:49","Fernando","2019-03-08 12:25:26","","","","78","1558","27","","","1495231"
"1403082","2794","2012-05-18 10:10:45","ylerjen","2019-03-08 15:34:21","https://medium.com/@ylerjen","Switzerland","<p>Interested in all kind of developments but strongly oriented in Web Dev, with particular attention of standards and good practices.</p>
","161","663","14","","","1497481"
"1404040","362","2012-05-18 18:17:45","loneranger","2019-03-07 08:34:54","","Earth","<p><strong><em><code>thoughtless soul</code></em></strong></p>
","66","91","8","https://i.stack.imgur.com/gNG41.jpg","","1498702"
"1410567","2426","2012-05-22 15:14:22","SaiyajinGohan","2019-03-08 21:27:24","","Pittsburgh, PA, USA","<p>I began web development way back in the days of GeoCities. I just wanted to change the color of something, if I recall. That sparked immediate joy, and I never looked back! I created a moderately popular fan page, then in college I went on to learn Flash on my own time, and worked for the Natural Sciences and Mathematics Department part time, creating an animation of a character named Professor Nat and his pet frog named Turtle.</p>

<p>In college, I switched from Computer Science to Political Science. If I could do it all over again, I don't think I'd have made that switch.</p>

<p>In 2005, I had an incredible opportunity to go study Spanish in Costa Rica for a month of total immersion. I lived with a family there, and we traveled to the coast or the mountains each weekend. I road a horse past a live volcano to a waterfall in the forest, and I'll never forget that experience. It was something out of a novel.</p>

<p>After graduating, I made some websites freelance, and then finally found a job continuing to do Flash animations with a small company of one man. We built that company up to 5 employees, and have over one hundred clients. Our main product is a map-based real estate search engine for Western Pennsylvania, Ohio, and West Virginia. In that time I learned responsive design, JavaScript, CSS 3.0 and SQL. Plus, with some of our clients using bulletin boards built on PHP, I was introduced to that language.</p>

<p>While we've worked mainly in VB.net for the past 11+ years, I have been learning C# MVC in my own time. I am proficient with UX design and development, especially using jQuery and coding my own server side functions and SQL to build AJAX based web applications.</p>

<p>I'm excited for what the future will bring me, and I'm passionate about learning new coding techniques and languages!</p>
","367","1143","25","https://i.stack.imgur.com/YmIa8.jpg?s=128&g=1","","1507535"
"1415921","4311","2012-05-24 19:33:36","omerts","2019-03-07 12:26:09","","Israel","<p><strong><em>G-d's</em></strong> servant -> Father -> Human-being -> Software developer</p>
","116","382","1","","","1514600"
"1425639","326","2012-05-30 09:21:50","Artur Stary","2019-03-07 09:35:46","","","","72","51","4","","","1527604"
"1431728","2628","2012-06-01 22:48:58","JohnK","2019-03-08 22:39:04","","","<p>I live. I do stuff. That's what makes me unique.</p>

<h1>SOreadytohelp</h1>
","395","1020","1","","","1535573"
"1434322","1371","2012-06-04 03:14:19","sirvon","2019-01-22 09:29:51","","","<p>architecting the future through code.</p>
","274","937","4","https://www.gravatar.com/avatar/2fea81c5018fd656a4ae88d4eefeac45?s=128&d=identicon&r=PG&f=1","","1539265"
"1436657","2970","2012-06-05 06:24:59","sameers","2019-03-08 00:01:33","http://www.dstrategies.org/","Oakland, CA","<p>MIT PGP server location: <a href=""https://pgp.mit.edu/pks/lookup?op=vindex&amp;search=0x9C904DD8D61D24F3"" rel=""nofollow noreferrer"">https://pgp.mit.edu/pks/lookup?op=vindex&amp;search=0x9C904DD8D61D24F3</a></p>
","243","562","9","https://i.stack.imgur.com/8f20L.jpg?s=128&g=1","","1542322"
"1438038","3662","2012-06-05 18:06:52","user1438038","2019-03-08 19:05:53","","","<p>w5ewwx8k/3/</p>

<p>thrh54et43</p>

<p>mailinator</p>

<p>com</p>
","923","616","98","https://i.stack.imgur.com/2N2JQ.png","","1544079"
"1440712","964","2012-06-06 20:10:10","M.Octavio","2019-03-08 18:37:31","","Costa Rica","<p>I work with JS only to create awesome web apps.</p>
","121","560","7","","","1547513"
"1447173","5886","2012-06-10 09:30:53","Daniel B","2019-03-08 14:43:53","","Stockholm, Sverige","<p>Software developer based in Stockholm, Sweden.</p>
","624","685","184","https://i.stack.imgur.com/Q0dKa.gif?s=128&g=1","","1556136"
"1454143","611","2012-06-13 15:53:26","Pierre Michard","2019-03-08 16:33:39","","Paris","<p>I'm working as the <a href=""http://www.parrot.com/usa/produits/flower-power/"" rel=""nofollow"">Flower Power</a> web service project manager</p>
","85","47","0","","","1565174"
"1461022","238","2012-06-16 19:15:45","wheresmycookie","2019-03-06 16:50:22","http://www.robertkotcher.com","Pittsburgh, PA","","158","18","7","https://www.gravatar.com/avatar/dfe64d950b4b74e9271300e3e5c13e80?s=128&d=identicon&r=PG&f=1","","1574027"
"1461424","13342","2012-06-17 04:50:24","sampathsris","2019-03-09 20:34:00","","Colombo, Sri Lanka","<p>I am a Software Developer at a major ERP product company. However in my spare time I happen to work on many non-ERP things.</p>
","1385","1184","197","https://i.stack.imgur.com/XkdSo.jpg","","1574615"
"1465393","365","2012-06-19 04:59:21","creator","2018-05-01 02:20:37","","Seoul, 대한민국","","132","22","1","","","1579818"
"1468130","5543","2012-06-20 04:50:26","Jackson","2019-02-15 08:32:30","","","<p>Professional software developer and life-long computer enthusiast.</p>

<p>Has JavaScript flowing out of his ears. Bash and LISP are also fun.</p>

<p>Live free or die GNU/Linux.</p>

<p>Graphical and typographical obsessor.</p>
","598","471","35","https://i.stack.imgur.com/LO71w.jpg?s=128&g=1","","1583262"
"1473711","355","2012-06-22 02:17:41","RFVoltolini","2018-01-16 16:56:52","","","","35","19","0","","","1590233"
"1473927","4082","2012-06-22 05:30:08","Jonathan Cast","2019-03-07 17:47:14","http://globalscript.org","North Richland Hills, TX, United States","<p>I'm a purely functional language designer and professional Perl coder.  My passions are programming and functional analysis.</p>
","208","1288","107","https://i.stack.imgur.com/AO6Ui.jpg","","1590521"
"1476269","1082","2012-06-23 02:38:24","Victor Engel","2019-03-09 20:39:38","","Austin, TX","<p>I am currently an independent iOS developer. Prior to that I have experience in multiple database technologies since the mid-1980s.</p>
","331","84","6","","","1593472"
"1485305","4548","2012-06-27 10:24:42","saihgala","2019-03-05 11:02:33","http://justeditorials.com","Pune, India","<p>
Unheeded warnings, I thought, I thought of everything
<br/>
Across the clouds I see my code fly
<br/>
There's no sensation to compare with this
<br/>
Can't keep my eyes from the terminal screens
<br/>
Tongue-tied and twisted, just an earth-bound misfit
</p>

<p>#SOreadytohelp</p>
","262","891","7","","","1566792"
"1495554","68","2012-07-02 08:38:46","Evgeny Popov","2017-06-30 21:23:11","","","","13","88","0","","","1618484"
"1496453","2670","2012-07-02 15:20:30","Sandy Gifford","2019-03-08 20:22:11","http://www.blue-geek.net","New York, United States","<p>Just about all things web</p>
","414","566","88","https://i.stack.imgur.com/zHJ5F.jpg","","1619576"
"1506710","4757","2012-07-06 12:13:07","Dhanuka777","2019-03-07 23:50:50","","","","567","455","3","https://i.stack.imgur.com/zxQSI.jpg","","1632426"
"1512956","19860","2012-07-09 19:34:30","depa","2019-03-08 22:01:07","","Sao Paulo, Brazil","","802","983","94","https://i.stack.imgur.com/u9ZMu.jpg?s=128&g=1","","1640382"
"1516302","1169","2012-07-11 00:10:20","CodeOcelot","2019-03-08 21:42:12","","","","67","90","6","https://i.stack.imgur.com/eIwrT.jpg","","1644532"
"1516311","391","2012-07-11 00:25:17","Jeffrey Goines","2019-03-10 03:57:57","","","","151","217","3","","","1644543"
"1516648","401","2012-07-11 04:49:53","int-i","2019-02-04 23:12:51","https://www.meetup.com/GoodCodersNYC","New York, NY, USA","","92","133","0","","","1644955"
"1542290","118768","2012-07-21 06:55:20","Mr. Alien","2019-03-09 16:03:46","http://decodingweb.com","Mumbai, India","<p>Self-taught (and still learning) Web Developer, &amp; <a href=""http://steamcommunity.com/id/mr_ali3n/"" rel=""nofollow noreferrer"">I play games... a lot!</a>.</p>

<p>Creator of <a href=""https://jsonbin.io"" rel=""nofollow noreferrer"">JSONbin.io</a>, a free JSON data storage and hosting service for small scale web and mobile applications. Makes it easy to mock API requests.</p>

<p>Some social presence: <a href=""https://www.linkedin.com/pub/vaibhav-mehta/84/b80/a1a"" rel=""nofollow noreferrer"">LinkedIn</a> | <a href=""http://codepen.io/mr_alien/"" rel=""nofollow noreferrer"">Codepen</a> | [<a href=""https://github.com/i-break-codes"" rel=""nofollow noreferrer"">GitHub</a>, <a href=""https://github.com/mr-alien"" rel=""nofollow noreferrer"">Github (Abandoned)</a>] | <a href=""https://plus.google.com/100646108127399568998/about"" rel=""nofollow noreferrer"">Google Plus</a></p>

<p>Email: <code>firekillz[at]gmail.com</code></p>

<hr>

<p>Recent Projects -</p>

<ul>
<li><a href=""https://chrome.google.com/webstore/detail/advanced-notepad/lfjjkejjcighooiohaacdhlgpbfoldca"" rel=""nofollow noreferrer"">Chrome Advanced Notepad Extension</a></li>
<li><a href=""https://jsonbin.io"" rel=""nofollow noreferrer"">JSONbin.io</a> - Simple JSON Store</li>
<li><a href=""https://github.com/i-break-codes/scrum-board"" rel=""nofollow noreferrer"">scrum-board</a> Scrum based task management app (local)</li>
<li><a href=""https://github.com/i-break-codes/logerr-remote"" rel=""nofollow noreferrer"">logerr-remote</a> Realtime logging for JavaScript exceptions.</li>
<li><a href=""https://i-break-codes.github.io/slim-fish/"" rel=""nofollow noreferrer"">Slim Fish</a> (Light weight front-end boilerplate)</li>
<li><a href=""https://i-break-codes.github.io/logerr/"" rel=""nofollow noreferrer"">logerr</a> (Readable JavaScript Errors) - Don't forget to open your developer console.</li>
<li>Finally my site is live :) <a href=""http://decodingweb.com"" rel=""nofollow noreferrer"">Decode</a></li>
<li><a href=""https://i-break-codes.github.io/keycodes/"" rel=""nofollow noreferrer"">JavaScript Key Codes</a></li>
<li><a href=""https://github.com/PeeHaa/OpCacheGUI/releases/tag/v1.0.0"" rel=""nofollow noreferrer"">PHP OpCache</a> (UI/UX)</li>
</ul>
","37395","2124","76","https://i.stack.imgur.com/k3Yly.jpg?s=128&g=1","","1677009"
"1552712","228","2012-07-25 19:41:19","TheGrapeBeyond","2018-12-19 17:57:38","","","<p>Gardening, signal processing, and the performing arts!</p>
","48","33","0","","","1452524"
"1553656","1368","2012-07-26 06:24:38","Wayou","2019-03-09 15:51:31","http://wayou.github.io/","BJ","<p>fe, android developer at baidu inc.</p>
","113","597","1","https://i.stack.imgur.com/GJTDg.png","","1691401"
"1558930","870","2012-07-27 23:57:53","David Vasquez","2019-03-08 22:04:34","http://www.davidvasquez.net","Fullerton, CA","<p>Senior Front-End Developer building quality into the web daily.</p>
","58","190","3","https://i.stack.imgur.com/Obfzh.png","","1698009"
"1571834","681","2012-08-02 15:10:36","erroric","2019-03-09 00:26:11","","Sudbury, Canada","<p>I'm just a (mostly) hairless monkey making my way through the world and occasionally coding for a living. </p>
","102","1177","0","","","1714429"
"1613814","735","2012-08-21 09:41:16","Corneliu Zuzu","2019-03-08 10:47:08","","Cluj-Napoca, Cluj County, Romania","","154","112","7","","","1768523"
